district,year,new_parties,new_parties_caste,new_parties_religious,new_parties_socialist,new_parties_communist,new_parties_issues,new_parties_nationalist,new_parties_other,first_foundings,first_foundings_caste,first_foundings_religious,first_foundings_socialist,first_foundings_communist,first_foundings_issues,first_foundings_nationalist,first_foundings_other,franchise_foundings,franchise_foundings_caste,franchise_foundings_religious,franchise_foundings_socialist,franchise_foundings_communist,franchise_foundings_issues,franchise_foundings_nationalist,franchise_foundings_other,voting_participation,raw_rainfall,standardized_rainfall,mild_drought,moderate_drought,mild_flood,moderate_flood,mild_drought_or_flood,moderate_drought_or_flood
"Saran, Siwan, and Gopalganj",1951,4,0,1,2,0,0,1,0,4,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,34.217499,1119.176093,0.90435886,0,0,0,0,0,0
"Saran, Siwan, and Gopalganj",1957,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,36.96875,1106.711119,0.82648635,0,0,0,0,0,0
"Saran, Siwan, and Gopalganj",1962,3,0,1,1,0,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,47.0975,1059.999478,0.53466451,0,0,0,0,0,0
"Saran, Siwan, and Gopalganj",1967,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,940.9322263,-0.20918497,0,0,0,0,0,0
"Saran, Siwan, and Gopalganj",1971,3,0,1,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,,1160.613851,1.1632332,0,0,0,0,0,0
"Saran, Siwan, and Gopalganj",1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1043.479058,0.43145639,0,0,0,0,0,0
"Saran, Siwan, and Gopalganj",1980,5,1,0,0,0,1,1,1,4,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,,1081.602522,0.66962528,0,0,0,0,0,0
"Saran, Siwan, and Gopalganj",1989,5,1,0,1,1,1,0,0,3,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,,1081.113108,0.6665678,0,0,0,0,0,0
"Saran, Siwan, and Gopalganj",1991,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,,826.5593504,-0.92370725,1,0,0,0,1,0
"Saran, Siwan, and Gopalganj",1996,5,0,0,1,1,0,0,1,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,813.4304986,-1.0057272,1,1,0,0,1,1
"Saran, Siwan, and Gopalganj",1998,6,1,0,1,1,1,0,1,6,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,66.61647,864.7433163,-0.68516034,1,0,0,0,1,0
"Saran, Siwan, and Gopalganj",1999,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68.706001,811.4750515,-1.0179435,1,1,0,0,1,1
Satara,1951,2,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,57.970001,1630.2945,-0.9688285,1,0,0,0,1,0
Satara,1957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,64.475006,1919.491333,0.65790057,0,0,0,0,0,0
Satara,1962,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,68.758575,1991.4224,1.062512,0,0,0,0,0,0
Satara,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1703.828,-0.55520332,1,0,0,0,1,0
Satara,1971,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1675.37375,-0.71525818,1,0,0,0,1,0
Satara,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1957.416,0.87122643,0,0,0,0,0,0
Satara,1980,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1797.862,-0.026263107,0,0,0,0,0,0
Satara,1989,5,1,1,1,0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,,1738.71625,-0.35895732,0,0,0,0,0,0
Satara,1991,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,,1977.7455,0.98557961,0,0,0,0,0,0
Satara,1996,4,1,0,1,0,0,0,1,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,,1874.601,0.40539294,0,0,0,0,0,0
Satara,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.32,2146.9435,1.9373165,0,0,1,0,1,0
Satara,1999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.288574,1567.672,-1.3210794,1,1,0,0,1,1
Satna,1951,5,0,2,2,0,0,1,0,5,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,34.639999,1208.8115,0.56161976,0,0,0,0,0,0
Satna,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Satna,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Satna,1967,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,1118.0904,-0.038929239,0,0,0,0,0,0
Satna,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1269.3975,0.96268255,0,0,0,0,0,0
Satna,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1099.168,-0.16419038,0,0,0,0,0,0
Satna,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1240.954667,0.77439874,0,0,0,0,0,0
Satna,1989,5,1,0,2,1,1,0,0,4,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,,899.4,-1.4866002,1,1,0,0,1,1
Satna,1991,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,,1031.3085,-0.61340177,1,0,0,0,1,0
Satna,1996,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1089.10675,-0.2307931,0,0,0,0,0,0
Satna,1998,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,64.57,1095.0575,-0.19140077,0,0,0,0,0,0
Satna,1999,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,52.59,1219.167,0.63017035,0,0,0,0,0,0
Sawai Madhopur,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sawai Madhopur,1957,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,38.080002,808.8761667,0.63473785,0,0,0,0,0,0
Sawai Madhopur,1962,2,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,53.5,813.8812,0.68310189,0,0,0,0,0,0
Sawai Madhopur,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,816.8242,0.71154028,0,0,0,0,0,0
Sawai Madhopur,1971,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,720.27975,-0.22137578,0,0,0,0,0,0
Sawai Madhopur,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,781.477,0.36997771,0,0,0,0,0,0
Sawai Madhopur,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,682.1756667,-0.58957833,1,0,0,0,1,0
Sawai Madhopur,1989,3,1,0,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,518.50925,-2.1710989,1,1,0,0,1,1
Sawai Madhopur,1991,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,,774.583,0.30336049,0,0,0,0,0,0
Sawai Madhopur,1996,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,896.5695,1.4821249,0,0,0,0,0,0
Sawai Madhopur,1998,3,1,0,1,0,1,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50.400002,740.7045,-0.024009924,0,0,0,0,0,0
Sawai Madhopur,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43.790001,804.921,0.59651881,0,0,0,0,0,0
Sehore and Bhopal,1951,4,0,0,3,0,0,1,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,41.02,910.1271216,-0.92764962,1,0,0,0,1,0
Sehore and Bhopal,1957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,1075.454729,0.24266228,0,0,0,0,0,0
Sehore and Bhopal,1962,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.52,1321.538518,1.9846265,0,0,1,0,1,0
Sehore and Bhopal,1967,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,918.124007,-0.87104172,1,0,0,0,1,0
Sehore and Bhopal,1971,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,1144.552974,0.73179108,0,0,0,0,0,0
Sehore and Bhopal,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1113.142704,0.50944585,0,0,0,0,0,0
Sehore and Bhopal,1980,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1021.666931,-0.13808779,0,0,0,0,0,0
Sehore and Bhopal,1989,6,1,1,1,1,1,0,0,4,1,0,0,1,1,0,0,2,0,1,1,0,0,0,0,,833.6488124,-1.46902,1,1,0,0,1,1
Sehore and Bhopal,1991,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,,1206.747857,1.1720527,0,0,0,0,0,0
Sehore and Bhopal,1996,5,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,,1034.789335,-0.045197651,0,0,0,0,0,0
Sehore and Bhopal,1998,6,3,0,2,1,0,0,0,2,1,0,0,1,0,0,0,4,2,0,2,0,0,0,0,58.849998,1050.432996,0.065539822,0,0,0,0,0,0
Sehore and Bhopal,1999,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,61.880001,1110.71652,0.49227148,0,0,0,0,0,0
Seoni,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Seoni,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Seoni,1962,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,39.439999,1299.8508,0.86996341,0,0,0,0,0,0
Seoni,1967,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Seoni,1971,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Seoni,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1207.2215,0.09384799,0,0,0,0,0,0
Seoni,1980,3,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1121.868667,-0.62129992,1,0,0,0,1,0
Seoni,1989,4,1,0,1,0,1,0,0,2,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,,1010.328,-1.5558685,1,1,0,0,1,1
Seoni,1991,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,1233.6675,0.31543174,0,0,0,0,0,0
Seoni,1996,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,1339.47325,1.201949,0,0,0,0,0,0
Seoni,1998,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,63.200001,1180.943,-0.12633234,0,0,0,0,0,0
Seoni,1999,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,53.580002,1245.715,0.41637444,0,0,0,0,0,0
Shahdol,1951,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26.780001,1084.636,-0.42378232,0,0,0,0,0,0
Shahdol,1957,4,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,3,0,2,0,0,0,1,0,24.49,1163.352167,0.21936446,0,0,0,0,0,0
Shahdol,1962,2,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30.77,1220.2704,0.68441224,0,0,0,0,0,0
Shahdol,1967,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1119.1334,-0.14192292,0,0,0,0,0,0
Shahdol,1971,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,1324.76775,1.538203,0,0,1,0,1,0
Shahdol,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1154.914,0.15042081,0,0,0,0,0,0
Shahdol,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1160.097333,0.19277099,0,0,0,0,0,0
Shahdol,1989,6,0,0,2,2,1,0,0,2,0,0,0,1,1,0,0,4,0,0,2,1,0,0,0,,1036.16825,-0.81978583,1,0,0,0,1,0
Shahdol,1991,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,,1260.823,1.0157454,0,0,0,0,0,0
Shahdol,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1200.31075,0.52133286,0,0,0,0,0,0
Shahdol,1998,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,60.82,1044.175,-0.75436705,1,0,0,0,1,0
Shahdol,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.759998,1123.067,-0.10978362,0,0,0,0,0,0
Shahjahanpur,1951,2,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29.940001,888.8585,0.31490782,0,0,0,0,0,0
Shahjahanpur,1957,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,44.419998,931.6181667,0.72775739,0,0,0,0,0,0
Shahjahanpur,1962,3,0,1,2,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,41.380001,982.864,1.2225418,0,0,0,0,0,0
Shahjahanpur,1967,3,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,900.2152,0.42455807,0,0,0,0,0,0
Shahjahanpur,1971,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,962.07025,1.0217758,0,0,0,0,0,0
Shahjahanpur,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,829.6338333,-0.25691324,0,0,0,0,0,0
Shahjahanpur,1980,4,1,1,0,0,0,0,1,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,902.4436667,0.44607419,0,0,0,0,0,0
Shahjahanpur,1989,6,1,0,1,1,1,0,0,4,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,,751.8495,-1.00793,1,1,0,0,1,1
Shahjahanpur,1991,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,692.9,-1.5770943,1,1,0,0,1,1
Shahjahanpur,1996,6,1,0,2,0,1,0,1,3,0,0,1,0,1,0,1,3,1,0,1,0,0,0,0,,914.361,0.56113744,0,0,0,0,0,0
Shahjahanpur,1998,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,56.400002,783.0095,-0.70707661,1,0,0,0,1,0
Shahjahanpur,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.470001,765.542,-0.87572736,1,0,0,0,1,0
Shajapur,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shajapur,1957,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,1,0,38.27,982.0521667,0.11176834,0,0,0,0,0,0
Shajapur,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shajapur,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,912.7998,-0.45612878,0,0,0,0,0,0
Shajapur,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1078,0.898579,0,0,0,0,0,0
Shajapur,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1040.378833,0.59007037,0,0,0,0,0,0
Shajapur,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,942.42,-0.2132313,0,0,0,0,0,0
Shajapur,1989,3,1,0,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,782.0735,-1.5281367,1,1,0,0,1,1
Shajapur,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1058.869,0.74169713,0,0,0,0,0,0
Shajapur,1996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1051.5705,0.6818465,0,0,0,0,0,0
Shajapur,1998,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,69.110001,1034.656,0.54314083,0,0,0,0,0,0
Shajapur,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63.700001,1020.944,0.43069693,0,0,0,0,0,0
Sheohar,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sheohar,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sheohar,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sheohar,1967,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sheohar,1971,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sheohar,1977,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,1186.637833,0.52460456,0,0,0,0,0,0
Sheohar,1980,4,0,0,0,1,0,1,1,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,,1191.707,0.55311036,0,0,0,0,0,0
Sheohar,1989,4,0,0,1,1,1,0,0,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,,1271.3815,1.0011497,0,0,0,0,0,0
Sheohar,1991,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,,889.3925,-1.1469162,1,1,0,0,1,1
Sheohar,1996,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,846.5165,-1.3880237,1,1,0,0,1,1
Sheohar,1998,3,0,0,2,0,0,0,1,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,66.589996,1025.487,-0.38160631,0,0,0,0,0,0
Sheohar,1999,4,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,1,0,1,1,0,0,0,67.080002,960.746,-0.74566895,1,0,0,0,1,0
Shimla,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shimla,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shimla,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shimla,1967,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,,831.0496,-0.92416811,1,0,0,0,1,0
Shimla,1971,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,889.18575,-0.49104226,0,0,0,0,0,0
Shimla,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1010.644667,0.41385081,0,0,0,0,0,0
Shimla,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1175.185,1.639709,0,0,1,0,1,0
Shimla,1989,4,1,0,1,0,1,0,0,2,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,,897.12,-0.43193051,0,0,0,0,0,0
Shimla,1991,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,933.916,-0.157793,0,0,0,0,0,0
Shimla,1996,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,983.35475,0.21053551,0,0,0,0,0,0
Shimla,1998,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69.730003,907.187,-0.35692936,0,0,0,0,0,0
Shimla,1999,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,53.380001,674.227,-2.0925276,1,1,0,0,1,1
Shimoga,1951,4,0,1,2,0,0,1,0,4,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,75.139999,2596.184,0.85882509,0,0,0,0,0,0
Shimoga,1957,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.889999,2636.829,0.98499018,0,0,0,0,0,0
Shimoga,1962,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3016.0904,2.162246,0,0,1,1,1,1
Shimoga,1967,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2215.3548,-0.3232972,0,0,0,0,0,0
Shimoga,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2117.53325,-0.62694263,1,0,0,0,1,0
Shimoga,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2183.180333,-0.42316917,0,0,0,0,0,0
Shimoga,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,2369.915333,0.15647022,0,0,0,0,0,0
Shimoga,1989,5,1,1,0,1,0,0,0,3,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,,1993.77975,-1.0110828,1,1,0,0,1,1
Shimoga,1991,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,1950.8705,-1.1442763,1,1,0,0,1,1
Shimoga,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,2251.135,-0.2122328,0,0,0,0,0,0
Shimoga,1998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.870003,2571.699,0.78282177,0,0,0,0,0,0
Shimoga,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,73.419998,2032.227,-0.89173961,1,0,0,0,1,0
Shivpuri,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shivpuri,1957,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,43.419998,1001.714667,0.45195407,0,0,0,0,0,0
Shivpuri,1962,3,0,1,1,0,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,43.09,1134.0342,1.3437651,0,0,0,0,0,0
Shivpuri,1967,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shivpuri,1971,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shivpuri,1977,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shivpuri,1980,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shivpuri,1989,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shivpuri,1991,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shivpuri,1996,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shivpuri,1998,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Shivpuri,1999,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sibsagar,1951,3,0,0,2,0,0,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,48.860001,2152.067,0.46505266,0,0,0,0,0,0
Sibsagar,1957,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.860001,2272.295,1.3653034,0,0,0,0,0,0
Sibsagar,1962,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,47.560001,2120.4062,0.22798093,0,0,0,0,0,0
Sibsagar,1967,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sibsagar,1971,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sibsagar,1977,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sibsagar,1980,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sibsagar,1989,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sibsagar,1991,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sibsagar,1996,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sibsagar,1998,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Sibsagar,1999,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Siddharthnagar,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Siddharthnagar,1957,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,50.779999,1207.273833,0.81185776,0,0,0,0,0,0
Siddharthnagar,1962,3,0,1,1,0,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,50.5,1206.3032,0.80615062,0,0,0,0,0,0
Siddharthnagar,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1021.0156,-0.28330365,0,0,0,0,0,0
Siddharthnagar,1971,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,1227.414,0.93027794,0,0,0,0,0,0
Siddharthnagar,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1087.097333,0.10524382,0,0,0,0,0,0
Siddharthnagar,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1222.031333,0.89862889,0,0,0,0,0,0
Siddharthnagar,1989,4,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,,1086.17175,0.09980157,0,0,0,0,0,0
